Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,CLTV,Is_New_Customer,Is_Long_Term_Customer,Charges_Per_Tenure,Estimated_Total_Charges,High_Monthly_Charges,TotalCharges_to_MonthlyRatio,Contract_Risk_Level,Is_Month_To_Month,Is_Electronic_Check,Has_Internet_Service,Is_Fiber_Optic,Total_Services_Count,Protection_Support_Count,Streaming_Services_Count,No_Online_Security,No_Tech_Support,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Tenure_Group_13_24_months,Tenure_Group_25_48_months,Tenure_Group_49_72_months
0.7625106215275872,-0.8353561351890649,-1.2774445836787656,0.6560212051466532,-0.9701150671938202,1,-0.050969672556574454,1,0,4.182541164805037,-0.9693154316953057,1,-1.2791755268935452,0.828206896039032,1,1,1,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0315715129984913,-0.5181898863955097,1.5729808767233588,1.4570073592267243,2.387956472419124,1,0.49173072104927557,0,1,-0.4886954109936734,2.3982574433232844,1,1.5610807713396122,-1.5707489619921844,0,0,1,1,1.7639619674940301,1.3478104596788227,1.4401470035219222,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
0.9233704216615614,-0.680270890219618,0.5549717837226001,-1.1453667430334245,-0.3981339083377871,1,-1.8236218927925052,0,0,-0.587717502970519,-0.3911479325460891,0,0.5330538988485425,0.828206896039032,1,0,1,0,-1.145996840374596,-0.20644726729914673,-0.9058586275188776,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0591453959887556,-0.6304292945902666,-1.2367242199587352,-1.1420431490330922,-0.9726977237076422,1,-0.33669044052974784,1,0,0.5002041300068717,-0.9797810008771863,0,-1.2146086007726633,0.828206896039032,1,1,1,0,-1.145996840374596,-0.20644726729914673,-0.9058586275188776,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0207319784676059,-0.8387235537937697,-1.2774445836787656,-0.6435040489832552,-0.9873769252605621,1,-1.8870214714847775,1,0,1.9410355385371345,-0.986581412919421,0,-1.2791755273081655,0.828206896039032,1,0,1,0,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.9801202738593391,-0.657890950167162,-0.015113308357824713,0.6443886261454905,0.13422444331901087,1,-0.3240105247912934,0,0,-0.36926309927863166,0.1824712390683861,1,-0.06973404576984919,0.828206896039032,1,0,1,1,-0.176010571085054,-0.20644726729914673,0.26714418800152223,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0267725846853093,-0.5769561145697096,-1.1960038562387048,-1.4960059100684764,-0.9814390226775014,1,-1.4821094955701324,1,0,-0.09552424082775617,-0.9804654579333854,0,-1.198638420087195,0.828206896039032,1,1,0,0,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.8624642674980398,-0.3904064071848241,-1.1145631287986442,0.6859335511496436,-0.8193938819256434,1,-0.5784541672762792,1,0,0.9702897089172758,-0.818072501535215,1,-1.1169774735485463,0.828206896039032,1,0,1,1,-0.176010571085054,-0.20644726729914673,0.26714418800152223,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
0.944913879459903,-0.6863828523113928,0.6771328748826912,0.3469269631157543,0.6164748438102026,1,0.7461743635342614,0,1,-0.489192249410408,0.6205237550357143,1,0.6699726965682823,0.828206896039032,1,0,1,1,-0.661003705729825,-0.9835761307881314,-0.9058586275188776,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0880269299306178,-0.7802882280258133,-0.62591876415828,-0.29618847594853537,-0.5935328438963547,1,0.9059413018387873,0,0,-0.3058843525285162,-0.587366315076414,0,-0.6369916116738125,-0.3712710329765762,0,0,1,0,-0.176010571085054,-0.20644726729914673,-0.9058586275188776,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
1.0088621241274551,-0.6903833419061941,-0.38159658183809786,1.3838882912194153,0.08899484334617938,1,0.935527771895181,0,0,-0.1533294796978363,0.07401791455066861,1,-0.3703255151007411,0.828206896039032,1,1,1,1,1.278968832849259,0.5706815961898379,1.4401470035219222,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0.763720534631667,-0.7977542210006968,-1.0738427650786138,0.6526976111463211,-0.7618028490661426,1,0.11725054290692112,1,0,0.7207785479857375,-0.7830106368499268,1,-1.0516972469088124,0.828206896039032,1,1,1,1,-0.176010571085054,-0.20644726729914673,0.26714418800152223,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0.992539496350752,-0.9563431385068227,-1.0738427650786138,-0.28289409994720643,-0.8356403365766948,1,-0.24539504721287586,1,0,0.25970157773041075,-0.857594376715735,0,-1.0384553890142332,0.828206896039032,1,1,1,0,-0.176010571085054,0.5706815961898379,-0.9058586275188776,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0999362866508062,-0.5514733851477904,-1.2367242199587352,0.6909189421501416,-0.9246647273480125,1,0.9397544104746658,1,0,2.6079455671539273,-0.931074153587674,1,-1.2307203077283095,0.828206896039032,1,1,1,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1.004205322934207,-0.4062739654270299,-1.1552834925186746,0.12923155609399228,-0.8920835220967194,1,0.7385664140911887,1,0,0.9125800158965677,-0.885370085641486,0,-1.1650449186972152,0.828206896039032,1,0,1,0,0.30898256355971704,-0.20644726729914673,1.4401470035219222,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.1870154146568206,-0.4810180526455081,-1.1552834925186746,0.4350022041245586,-0.8753293657378227,1,-1.9106906475298924,1,0,1.123545251310017,-0.8691197503717303,1,-1.1635091050537334,0.828206896039032,1,1,1,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0463653579435845,-0.12852542301744896,-1.1960038562387048,1.3489905542159264,-0.8647117778476656,1,-0.6241018639347151,1,0,2.3580931710460598,-0.8670663792031335,1,-1.1950342528277194,0.828206896039032,1,0,1,1,1.278968832849259,0.5706815961898379,1.4401470035219222,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.9983377941548156,-0.30334385223815685,-0.9924020376385531,0.7407728521551253,-0.6709683913364198,1,-1.5683329225916225,1,0,0.44733542668767995,-0.6991094493158619,1,-0.9637088010861872,0.828206896039032,1,1,1,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1.110684191949645,-0.5465881718926021,-1.2774445836787656,-0.3742929349563432,-0.9838009393183471,1,0.5864074252297354,1,0,2.4053883664852167,-0.9830045728192847,0,-1.2791755271725023,0.828206896039032,1,0,1,0,-0.661003705729825,-0.9835761307881314,0.26714418800152223,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1.0046736501202338,-0.6420229284762091,-1.2774445836787656,-1.3181936310507012,-0.9963389641033976,1,0.31167591756322255,1,0,0.7772870931857685,-0.9955455924296397,0,-1.2791755280328565,0.828206896039032,1,0,1,0,-1.630989975019367,-0.9835761307881314,-0.9058586275188776,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.9374947623511499,-0.7846539152342268,-0.0965540357978854,0.4948268961305394,0.036745715412703404,1,-1.8819495051893957,0,0,-0.3670439698738619,0.04853844865216563,1,-0.11187726955731558,0.828206896039032,1,0,1,1,-0.176010571085054,0.5706815961898379,-0.9058586275188776,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0.9260109725086996,-0.7864432908511776,-1.1145631287986442,-0.3510277769540174,-0.8713339740369528,1,0.9093226127023751,1,0,0.37408360883578773,-0.8869597923526578,0,-1.0884950184796736,0.828206896039032,1,1,1,0,-0.176010571085054,0.5706815961898379,-0.9058586275188776,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9306079092703429,-0.7594195943413622,-1.2774445836787656,-1.505976692069473,-0.9988333246680291,1,-0.4668709087778801,1,0,0.4533866638145754,-0.9980405487957843,0,-1.2791755285036617,0.828206896039032,1,1,0,0,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0.9231110091246056,-0.7088476034847797,1.6137012404433893,1.284180471209448,2.247455543269747,1,0.5534396443097539,0,1,-0.49923163136963045,2.2808840978151035,1,1.5807548412802634,-1.5707489619921844,0,1,1,1,1.278968832849259,0.5706815961898379,1.4401470035219222,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
0.900976237348774,-0.8020290722544543,-0.7888002190384014,0.6543594081464871,-0.5400696466615095,1,1.1840541203688881,0,0,0.029982057025936246,-0.5218350717603338,1,-0.8099165677697235,0.828206896039032,1,1,1,1,0.30898256355971704,0.5706815961898379,-0.9058586275188776,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.9784485494257319,-0.8086387783018392,-0.015113308357824713,0.7042133181514708,0.1530535544838842,1,-1.6647002822038761,0,0,-0.3630091891379168,0.20790654644713416,1,-0.07572817950083612,0.828206896039032,1,0,1,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
0.9625771447117424,-0.7617025428751861,-0.6666391278783103,-0.17820088893674074,-0.5553889938460604,1,0.9769488299741321,0,0,-0.26101527228419863,-0.5869468091387436,0,-0.6186308810059367,0.828206896039032,1,1,1,0,-0.176010571085054,-0.20644726729914673,0.26714418800152223,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1.1577331555401325,-0.7384605881510088,-0.13727439951791576,-1.1353959610324276,-0.6293589252803985,1,-0.6638322665818724,0,0,-0.544685278725685,-0.6147666765842493,0,-0.18140001561277327,0.828206896039032,1,1,1,0,-1.145996840374596,-0.20644726729914673,-0.9058586275188776,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1.2898759471088996,-0.9906179541315864,0.22920887396235737,1.156222102196656,0.6411756355962438,1,-0.7830234745233441,0,0,-0.36896911204979466,0.6638432629151446,1,0.2061228258965758,0.828206896039032,1,1,1,1,0.7939756982044881,-0.20644726729914673,1.4401470035219222,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1.2826812198084097,-0.6026719587119905,-0.62591876415828,0.17410007509847744,-0.5021465364841914,1,-0.00870328676172632,0,0,-0.21575276795423146,-0.48114299580631237,0,-0.654729695583484,0.828206896039032,1,1,1,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1.2947522512180356,-0.6474123739694794,-1.2774445836787656,-0.6468276429835875,-0.9874210732351574,1,-1.781355506997657,1,0,1.9353027875748123,-0.9866255714391758,0,-1.2791755273101435,0.828206896039032,1,1,1,0,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.410385898617753,-0.9474977556979336,-1.2367242199587352,-1.1603229160349193,-0.9740442369327973,1,-0.11183326810115576,1,0,0.4791840431450245,-0.9802667445944889,0,-1.216826003305584,0.828206896039032,1,0,1,0,-1.145996840374596,-0.20644726729914673,-0.9058586275188776,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.335668164876704,-0.6254147791343169,-1.2367242199587352,1.0083221691818711,-0.9278433815188702,1,0.07244817396438209,1,0,2.9729307117550947,-0.9226398763145128,1,-1.2427512844034814,0.828206896039032,1,0,1,1,0.7939756982044881,1.3478104596788227,0.26714418800152223,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1.2179172713551074,-1.0436323198913862,-1.2774445836787656,-1.4943441130683104,-0.9986788067569455,1,1.0141432494735985,1,0,0.47345129218270243,-0.9978859939766423,0,-1.2791755284666901,0.828206896039032,1,0,0,0,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1.3424092256682958,-0.4550630689491403,-1.1552834925186746,0.395119076120572,-0.8601424624770575,1,0.1519089792586966,1,0,1.0960280466908718,-0.8712393593199593,1,-1.142804266588468,0.828206896039032,1,0,1,1,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0787748209398504,-0.9951175780282386,-1.1145631287986442,1.1429277261953275,-0.802109949871604,1,-1.7898087841566268,1,0,1.2330407946903676,-0.7877135192038099,1,-1.1290494679129037,0.828206896039032,1,0,1,1,0.7939756982044881,0.5706815961898379,1.4401470035219222,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
1.1471013139352215,-0.6205958390501306,-0.9516816739185228,-0.6584602219847502,-0.8171423352212859,1,0.5263891574010511,1,0,-0.14625908684430586,-0.8279860892201611,0,-0.9297937512625896,0.828206896039032,1,0,1,0,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1201639486769235,-0.9717769087206788,-0.5851984004382496,-0.5055748979694671,-0.619646370869444,1,-1.3400944392994425,0,0,-0.36262517711173253,-0.6127795431952846,0,-0.5987313971357912,0.828206896039032,1,0,1,0,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1.2841590975111017,-0.812514136734609,-0.30015585439803716,1.0349109211845293,0.0736534221743307,1,-1.8253125482242991,0,0,-0.23873276967499227,0.05207113023254731,1,-0.28110317262569057,0.828206896039032,1,1,1,1,0.30898256355971704,-0.20644726729914673,1.4401470035219222,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
1.5022252670389755,-0.575735854015595,-0.62591876415828,0.5563133851366857,-0.4206052274067683,1,-0.80922863371615,0,0,-0.14250095010233924,-0.3948130896857351,1,-0.6563893592323454,0.828206896039032,1,0,1,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.198588797526163,-0.6290310697168299,0.7992939660427822,0.642726829145324,0.9124207915094473,1,1.5348651224661276,0,1,-0.47969967913770273,0.9245110050275577,1,0.7836552714919417,0.828206896039032,1,1,1,1,-0.176010571085054,-0.20644726729914673,0.26714418800152223,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.1770632583332008,-0.9301253793702017,-1.1960038562387048,-0.9409657120129912,-0.9660534535310574,1,-0.5361877814814311,1,0,0.38316046452613095,-0.9583420395362451,0,-1.2152808998813052,0.828206896039032,1,0,1,0,-1.145996840374596,-0.9835761307881314,0.26714418800152223,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1.5229766410313823,-0.5855693095557245,-1.2774445836787656,-1.3198554280508674,-0.9963610380906951,1,0.3733848408237008,1,0,0.7744207177046074,-0.9955676716895169,0,-1.2791755280360915,0.828206896039032,1,0,1,0,-1.630989975019367,-0.9835761307881314,-0.9058586275188776,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.307874778970555,-1.1528208449764767,-0.9924020376385531,-0.49560411596847015,-0.8460371845938757,1,-1.8016433721791842,1,0,-0.026571986197605448,-0.8305252041060605,0,-1.0215458984882704,0.828206896039032,1,1,1,0,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.991057038994893,-0.5164120969972685,0.43281069256250915,-0.30615925794953225,0.026613755243093867,1,-1.5446637465465076,0,0,-0.5168814365584232,0.04816310123425012,0,0.3953895183872442,0.828206896039032,1,0,1,0,0.30898256355971704,0.5706815961898379,1.4401470035219222,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1.9551734027603591,-0.606677082794269,-0.4223169455581282,0.1574821050968162,-0.3459951503407992,1,1.2863387739924206,0,0,-0.3151758401993328,-0.3314456138376387,0,-0.44291301042400105,-0.3712710329765762,0,0,1,0,0.30898256355971704,-0.20644726729914673,1.4401470035219222,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
1.8995121058393247,-0.8901037992672752,0.880734693482843,1.3140928172124378,1.3227762153722775,1,-0.32231986935949947,0,1,-0.444205789131532,1.4804667687401245,1,0.7388001072637747,0.828206896039032,1,1,1,1,1.278968832849259,0.5706815961898379,1.4401470035219222,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
2.3077431401156154,-1.0433074423188677,-1.2774445836787656,0.966777244177718,-0.9659872315691646,1,-1.171874223835947,1,0,4.7185533797821435,-0.9651866100982346,1,-1.2791755268455822,0.828206896039032,1,1,1,1,0.30898256355971704,-0.9835761307881314,1.4401470035219222,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
2.158890027308318,-1.4538581504338208,-1.2774445836787656,-0.4756625519664766,-0.9851474525435022,1,-1.668926920783361,1,0,2.230539462134396,-0.9843514076718053,0,-1.279175527218472,0.828206896039032,1,0,1,0,-0.661003705729825,-0.20644726729914673,-0.9058586275188776,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7370522556932586,-1.5703427491624373,-1.0331224013585834,0.32864719611392706,-0.7773650101109675,1,0.17895946616739938,1,0,0.4082412499862897,-0.7758790359095312,1,-1.0358826429611976,0.828206896039032,1,1,1,0,0.7939756982044881,-0.20644726729914673,1.4401470035219222,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
2.253734427299715,-1.4595886942057898,-0.8295205827584317,0.9784098231788811,-0.5455881434859154,1,-0.35951428885896586,1,0,0.16917451033638084,-0.5074614735801558,1,-0.8680950831968276,0.828206896039032,1,1,1,1,0.30898256355971704,-0.9835761307881314,1.4401470035219222,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1.6804209106355994,-0.8252765883636163,0.880734693482843,1.3888736822199135,1.5369601141211235,1,0.41649655433444593,0,1,-0.4395153565259958,1.5341193702421712,1,0.8805567786260436,-0.3712710329765762,0,0,1,1,1.278968832849259,0.5706815961898379,1.4401470035219222,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2.2306312363513823,-1.1958344501980338,-1.2774445836787656,-1.4843733310673135,-0.99854636283316,1,1.138406423710452,1,0,0.49064954506966846,-0.9977535184173782,0,-1.279175528436025,0.828206896039032,1,0,0,0,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1.7946304361487577,-1.0372645340905837,-0.38159658183809786,0.6327560471443273,-0.1684982184806046,1,1.1299531465514825,0,0,-0.261296289488234,-0.15551807113463118,1,-0.39738420341702063,0.828206896039032,1,1,1,1,0.30898256355971704,1.3478104596788227,-0.9058586275188776,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1.7812094007202754,-0.7554608151339092,-1.1960038562387048,-0.3194536339508612,-0.9371586041584675,1,1.096985365631501,1,0,0.9191726795032379,-0.9335691099538186,0,-1.202461600704781,0.828206896039032,1,0,1,0,-0.661003705729825,-0.9835761307881314,0.26714418800152223,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.4668633065655707,-1.2923884355086375,-0.9109613101984924,0.7274784761537967,-0.6292264813566127,1,0.4984933427764513,1,0,0.2415354577978579,-0.6239958072129965,1,-0.9176753199347034,0.828206896039032,1,1,1,1,-0.176010571085054,-0.9835761307881314,0.26714418800152223,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1.590003627895779,-1.2000916903993566,0.18848851024232702,1.395520870220578,0.7835528536659185,1,1.2246298507319422,0,0,-0.33954331139501504,0.73752175312598,1,0.22609862813926715,0.828206896039032,1,0,1,1,1.278968832849259,0.5706815961898379,1.4401470035219222,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1.8232016524247465,-1.455440827909052,-0.055833672077855064,0.45494376812655235,0.067649297629377,1,-1.1067839897118807,0,0,-0.3805494527357031,0.06728374028806604,1,-0.057100848648149405,0.828206896039032,1,1,1,1,-0.176010571085054,0.5706815961898379,-0.9058586275188776,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1.7733977032573198,-0.9769819016121482,0.06632741908223598,0.7540672281564545,0.26145890610251576,1,-0.8810814895673919,0,0,-0.37515964312559147,0.3063358869805187,1,0.017158127421281772,0.828206896039032,1,1,1,1,0.30898256355971704,-0.20644726729914673,0.26714418800152223,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.4258753112443567,-0.3995632275525338,-0.13727439951791576,0.19902703010096928,-0.13558590341984725,1,-1.4685842521157808,0,0,-0.39123864463419933,-0.10060695181957338,1,-0.1843666868716787,0.828206896039032,1,1,1,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1.519104186064473,-0.14041427375601848,-0.8295205827584317,1.2160467942026365,-0.46945496129641023,1,-0.36627691058614154,1,0,0.23223477092192282,-0.46957346363056246,1,-0.830746654740379,0.828206896039032,1,1,1,1,0.7939756982044881,-0.20644726729914673,1.4401470035219222,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
2.0353497952853443,-0.16290266081556512,-1.2774445836787656,0.5629605731373504,-0.9713512104824872,1,0.9921647288602775,1,0,4.022024137860021,-0.9705518702484394,1,-1.2791755269100444,0.828206896039032,1,1,1,1,-0.176010571085054,-0.20644726729914673,-0.9058586275188776,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2.300816377413738,-0.15621046089099788,0.025607055362205634,0.11593718009266311,-0.04890135530207772,1,1.0538736521207557,0,0,-0.4314803082520675,-0.01206911971125755,0,-0.025738972483699094,0.828206896039032,1,1,1,1,-1.145996840374596,-0.9835761307881314,-0.9058586275188776,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2.2180943212019146,-0.1974963291791157,-1.1552834925186746,0.47820892612887816,-0.8673606563233804,1,1.1510863394489066,1,0,1.1533555563140918,-0.8668235073444822,1,-1.1567999174234826,0.828206896039032,1,1,1,1,-0.661003705729825,-0.9835761307881314,0.26714418800152223,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1.3512899308384911,-0.38812809313848406,0.10704778280226633,1.0199547481830342,0.5263026056994086,1,-1.9614103104837102,0,0,-0.35763835427170093,0.46859636781942465,1,0.16077389432439212,0.828206896039032,1,1,1,1,0.30898256355971704,-0.9835761307881314,1.4401470035219222,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
1.3346378450674412,-0.253394736499209,-0.5444780367182193,1.2027524182013078,-0.17940276820563086,1,-0.27751750041696044,0,0,-0.08291218871064772,-0.1596468927317022,1,-0.5640528552095082,-0.3712710329765762,0,1,1,1,0.7939756982044881,-0.20644726729914673,1.4401470035219222,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
